x,y,phenotype,dataset
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-12.131845,97.01884,Control,81
15.025379,-15.580225,Diseased,26
-62.0452,1.6721926,Diseased,26
16.85957,68.104904,Control,44
15.025379,-15.580225,Diseased,26
-57.677574,-15.9126625,Diseased,26
-82.49858,9.650262,Diseased,26
-70.765236,19.133389,Control,81
57.720898,19.880789,Diseased,52
-38.58614,22.156967,Diseased,26
15.025379,-15.580225,Diseased,26
-60.129833,-18.249338,Diseased,26
15.025379,-15.580225,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-59.77064,-26.650158,Control,81
15.025379,-15.580225,Diseased,26
-58.176643,-22.301348,Diseased,26
15.025379,-15.580225,Diseased,26
-72.91057,17.334055,Control,81
15.025379,-15.580225,Diseased,26
30.151209,44.499847,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
7.0722136,49.171288,Diseased,26
15.025379,-15.580225,Diseased,26
-71.99701,11.454814,Control,81
-71.17218,4.8861003,Diseased,26
2.6297753,70.31142,Diseased,26
-59.748226,3.7154758,Diseased,26
-10.633941,59.119164,Diseased,26
15.025379,-15.580225,Diseased,26
2.3360496,70.187805,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-47.340305,-43.85992,Diseased,26
15.025379,-15.580225,Diseased,26
-38.649323,-8.491817,Diseased,26
63.302315,25.601837,Diseased,48
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-10.314502,50.621174,Diseased,26
15.025379,-15.580225,Diseased,26
-69.166016,18.75143,Diseased,26
36.47311,41.996277,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-27.778315,50.72405,Diseased,26
47.487522,58.687668,Diseased,26
37.205322,49.822243,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-45.03785,53.657658,Diseased,26
-45.38614,-31.71767,Diseased,26
15.025379,-15.580225,Diseased,26
-10.38975,84.975525,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-8.39079,93.14607,Control,81
-20.402246,65.76337,Diseased,26
15.025379,-15.580225,Diseased,26
-52.95517,-42.04229,Diseased,26
-34.74726,43.535458,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-47.581966,19.04286,Diseased,26
-71.18448,-14.315143,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
34.641346,60.94096,Diseased,26
-57.466022,-29.181675,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-53.902782,-37.079304,Diseased,26
-6.3807235,34.256683,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-46.24791,-10.630804,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-41.69539,-24.637432,Diseased,26
15.025379,-15.580225,Diseased,26
-60.51819,-29.107782,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-4.4930496,94.716415,Control,81
15.025379,-15.580225,Diseased,26
-24.4133,42.23081,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-47.700882,-27.318443,Diseased,26
8.247672,29.611452,Diseased,26
15.025379,-15.580225,Diseased,26
-7.5843086,37.74886,Diseased,26
-72.181816,24.198977,Control,81
51.964325,35.152565,Diseased,26
-65.99692,-36.77649,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-20.260462,57.31019,Diseased,26
47.186115,66.65428,Diseased,26
15.025379,-15.580225,Diseased,26
-56.55425,-38.29648,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-9.596057,80.223656,Diseased,26
-36.38087,57.728493,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-55.61203,-25.721693,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-20.86801,56.925873,Diseased,26
15.025379,-15.580225,Diseased,26
59.037766,19.224594,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-17.349632,75.983215,Control,81
15.025379,-15.580225,Diseased,26
36.877575,54.879463,Diseased,26
15.025379,-15.580225,Diseased,26
-48.252506,9.644449,Diseased,26
-7.923573,38.139553,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-27.792866,20.090675,Diseased,26
-40.482002,54.33185,Diseased,26
-37.234917,14.350321,Diseased,26
15.025379,-15.580225,Diseased,26
-25.47103,45.694344,Diseased,26
15.025379,-15.580225,Diseased,26
-84.281006,-10.109682,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-59.092506,-13.326305,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
4.9938903,80.64088,Diseased,26
15.025379,-15.580225,Diseased,26
-32.443394,53.087322,Diseased,26
-48.124386,-7.0769486,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-41.095387,52.99491,Diseased,26
15.025379,-15.580225,Diseased,26
9.292394,33.476673,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-71.34192,22.446064,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-45.070004,-15.785129,Diseased,26
15.025379,-15.580225,Diseased,26
-14.123314,68.898605,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-41.317677,-33.5374,Diseased,26
44.17252,68.31664,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-3.7966924,51.00894,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-56.392742,-37.735096,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-37.828495,-7.8391876,Diseased,26
-39.125473,15.446981,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-17.222979,71.29099,Diseased,26
-42.86653,-39.70654,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
5.916857,81.323105,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
10.021123,48.86122,Diseased,26
-13.343448,62.026825,Diseased,26
15.025379,-15.580225,Diseased,26
-81.13524,14.085989,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.022426,35.03095,Diseased,26
15.025379,-15.580225,Diseased,26
56.434174,27.480072,Diseased,20
15.025379,-15.580225,Diseased,26
10.021099,48.86095,Diseased,26
-80.59765,-8.06224,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
9.251864,48.226997,Diseased,26
15.025379,-15.580225,Diseased,26
48.551544,60.964573,Diseased,26
-51.14901,11.454734,Diseased,26
15.025379,-15.580225,Diseased,26
38.896694,51.623333,Diseased,26
-11.080886,93.3657,Control,81
-33.081055,16.331665,Control,81
-42.92676,-2.3973083,Diseased,26
-85.93605,-7.6901526,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-60.022934,-4.3168564,Diseased,26
15.025379,-15.580225,Diseased,26
-66.77504,21.078192,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-54.14503,-25.272266,Diseased,26
-34.002644,42.266384,Diseased,26
15.025379,-15.580225,Diseased,26
-62.126335,6.472595,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-33.60465,42.302826,Diseased,26
-67.9675,-23.887098,Control,81
-51.500286,23.803175,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-11.066042,92.610756,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-65.99693,-36.77649,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-34.15439,17.72405,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-8.515392,31.571344,Diseased,26
49.894455,57.590034,Diseased,26
15.025379,-15.580225,Diseased,26
-13.0308895,80.644,Control,81
-28.914673,53.811867,Diseased,26
15.025379,-15.580225,Diseased,26
-5.6687455,38.328003,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-28.7404,62.107967,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-10.673243,50.596684,Diseased,26
15.025379,-15.580225,Diseased,26
17.372412,67.40013,Diseased,26
15.025379,-15.580225,Diseased,26
-8.67305,86.18893,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-60.100277,-10.832063,Diseased,26
-45.16578,-11.290777,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-13.273909,80.74673,Control,81
-76.52387,-13.169201,Control,81
15.025379,-15.580225,Diseased,26
-77.38515,-13.117842,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
43.58216,32.040062,Diseased,26
-36.783886,61.148327,Diseased,26
15.025379,-15.580225,Diseased,26
-37.324173,21.538364,Diseased,26
52.89014,29.623367,Diseased,20
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
48.43155,70.6182,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-71.0728,5.430735,Control,81
15.025379,-15.580225,Diseased,26
-18.10897,54.489243,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-33.115784,16.408396,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-72.15703,16.593372,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-62.140194,-15.876097,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
2.1685536,70.77546,Diseased,26
50.53716,67.07859,Diseased,26
15.025379,-15.580225,Diseased,26
-68.9367,4.2397504,Diseased,26
-46.914913,-35.445583,Diseased,26
-54.918137,-30.324596,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-71.938896,-12.373203,Diseased,26
15.025379,-15.580225,Diseased,26
58.602943,26.58998,Diseased,20
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-7.6256914,49.284897,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
29.34504,43.60836,Diseased,26
-54.60701,0.31853533,Control,81
-73.5971,31.081764,Diseased,26
15.025379,-15.580225,Diseased,26
45.60879,66.142166,Diseased,26
-27.452433,37.415882,Diseased,26
15.025379,-15.580225,Diseased,26
-81.94822,5.2142086,Control,81
15.025379,-15.580225,Diseased,26
-71.58183,-1.7741696,Control,81
15.025379,-15.580225,Diseased,26
-85.93604,-7.6901517,Diseased,26
15.025379,-15.580225,Diseased,26
-72.786385,19.559261,Diseased,26
-11.779636,56.85471,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-60.858875,10.2590475,Diseased,26
15.025379,-15.580225,Diseased,26
46.114704,30.118298,Diseased,26
-50.021084,20.38586,Diseased,26
15.025379,-15.580225,Diseased,26
-55.698685,3.5629964,Diseased,26
-39.39995,22.289288,Diseased,26
15.025379,-15.580225,Diseased,26
-69.02871,-22.504892,Control,81
-69.70493,-22.662666,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-13.568378,62.09606,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-61.761353,6.93937,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-61.333717,7.9973564,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-53.05271,-39.7631,Diseased,26
15.025379,-15.580225,Diseased,26
-36.39917,65.30609,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-14.88677,58.34853,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-25.42616,63.834324,Diseased,26
-56.824814,-28.337618,Diseased,26
-12.279712,37.92164,Diseased,26
53.58695,38.678345,Diseased,26
-12.690315,57.853416,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
10.021123,48.86122,Diseased,26
-42.47072,-20.249401,Diseased,26
15.025379,-15.580225,Diseased,26
48.43155,70.6182,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-44.524548,-14.130476,Diseased,26
15.025379,-15.580225,Diseased,26
6.7859817,49.179176,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
18.499329,66.96697,Diseased,26
9.131687,33.047905,Diseased,26
15.025379,-15.580225,Diseased,26
-76.07062,-12.11058,Control,81
-71.275154,-0.7250159,Diseased,26
-59.920517,0.32563534,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-56.607307,15.670919,Diseased,26
23.92225,38.342564,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
4.714422,82.132706,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-12.672106,81.08692,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-11.499399,56.68188,Diseased,26
-71.922714,-13.525478,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-39.932747,14.5508375,Diseased,26
-46.349106,21.56588,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-60.126972,-11.0004,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-53.948315,12.273139,Diseased,26
15.025379,-15.580225,Diseased,26
-14.3927,41.113045,Diseased,26
15.025379,-15.580225,Diseased,26
49.243706,66.86978,Diseased,26
-55.301926,18.902372,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-57.662582,-30.044525,Control,81
4.8186097,35.63506,Diseased,26
2.6278634,70.68726,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-37.544575,-7.6135154,Diseased,26
-40.871918,48.427673,Diseased,26
33.98716,61.839794,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
49.04414,60.522137,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
16.77865,68.066475,Control,44
-13.78909,71.011856,Diseased,26
-37.176872,14.546656,Diseased,26
-7.9015045,52.24713,Diseased,26
-45.033356,53.65946,Diseased,26
15.025379,-15.580225,Diseased,26
-7.7315917,31.181206,Diseased,26
15.025379,-15.580225,Diseased,26
-40.34224,-31.38439,Diseased,26
-73.65429,4.041298,Diseased,26
15.025379,-15.580225,Diseased,26
-73.39469,25.218765,Control,81
2.697437,70.44809,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-63.677097,-25.746073,Control,81
32.882507,48.87414,Diseased,26
-47.116123,-26.065765,Diseased,26
-52.843674,14.39698,Diseased,26
37.699654,65.959465,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-57.521355,12.395972,Diseased,26
-53.57972,-39.121914,Diseased,26
15.025379,-15.580225,Diseased,26
-11.133843,95.60711,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-80.408195,-10.221092,Control,81
56.22642,27.572071,Diseased,20
15.025379,-15.580225,Diseased,26
-45.012432,58.24169,Diseased,26
15.025379,-15.580225,Diseased,26
8.850804,33.04892,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-14.138526,79.64174,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-71.13788,16.548126,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-36.36627,14.179803,Diseased,26
15.025379,-15.580225,Diseased,26
-69.61793,-5.1759305,Control,81
15.025379,-15.580225,Diseased,26
2.1419094,70.24693,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
53.635212,27.331575,Diseased,26
-47.88143,57.88061,Diseased,26
-70.702576,-0.4503772,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
31.596682,46.25899,Diseased,26
15.025379,-15.580225,Diseased,26
-40.787956,48.399345,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-55.57687,19.12271,Diseased,26
-4.967225,38.213512,Diseased,26
-66.591286,0.7056838,Control,81
15.025379,-15.580225,Diseased,26
-19.578415,66.24873,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-12.914188,61.630394,Diseased,26
-56.262497,-30.624855,Diseased,26
-29.403276,34.992325,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-42.175568,-32.599808,Diseased,26
25.834808,36.2351,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-32.38958,2.0020823,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-79.70341,-9.457416,Control,81
40.593945,33.49927,Diseased,26
38.359165,57.04569,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
44.58998,63.990307,Diseased,26
-36.58854,62.147495,Control,81
-8.148949,31.465843,Diseased,26
-45.399376,58.220478,Diseased,26
15.025379,-15.580225,Diseased,26
-12.160948,60.540203,Diseased,26
15.025379,-15.580225,Diseased,26
-9.360228,49.09682,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-45.037224,22.788082,Diseased,26
-25.081875,45.478703,Diseased,26
-26.101862,20.78704,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
37.55903,64.573685,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
0.16603148,55.45095,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-3.8797643,44.580544,Diseased,26
15.025379,-15.580225,Diseased,26
-42.86656,-39.70654,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-11.035642,55.82056,Diseased,26
-36.321712,57.916813,Diseased,26
-66.15203,0.38437107,Diseased,26
-55.04887,3.1546433,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-76.36204,26.639229,Diseased,26
23.867092,37.84581,Diseased,26
15.025379,-15.580225,Diseased,26
-81.87134,-15.824307,Diseased,26
-59.271442,-37.639423,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
45.33629,64.20848,Diseased,26
-26.335293,61.085705,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-52.227627,8.766858,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-33.47346,45.043346,Diseased,26
-9.986434,93.46071,Control,81
-52.60626,-42.376526,Diseased,26
15.025379,-15.580225,Diseased,26
37.436375,42.361088,Diseased,26
15.025379,-15.580225,Diseased,26
-75.48691,13.234629,Diseased,26
15.025379,-15.580225,Diseased,26
-42.292816,-19.533175,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-45.470722,22.455086,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-13.80037,70.014984,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-78.31569,11.6268425,Control,81
-65.20308,18.41758,Diseased,26
-51.168854,14.548504,Diseased,26
15.025379,-15.580225,Diseased,26
-7.7775383,94.594055,Control,81
-81.18853,4.6951404,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-71.361534,20.63566,Diseased,26
40.2875,53.466377,Diseased,26
15.025379,-15.580225,Diseased,26
-15.406582,55.643723,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
43.91825,29.064783,Diseased,14
15.025379,-15.580225,Diseased,26
25.012241,36.821293,Diseased,26
-57.1148,20.286175,Diseased,26
67.28791,28.215591,Diseased,48
15.025379,-15.580225,Diseased,26
-54.213215,9.959874,Diseased,26
-70.82705,1.0538392,Control,81
15.025379,-15.580225,Diseased,26
-54.815617,-39.59321,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-24.782871,44.38101,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-34.24107,47.709072,Diseased,26
-23.228296,69.69384,Control,81
15.025379,-15.580225,Diseased,26
-75.489655,-13.293409,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-10.844711,53.262688,Diseased,26
-13.852501,79.70609,Control,81
15.025379,-15.580225,Diseased,26
55.276188,27.955944,Diseased,20
-40.908825,-24.363827,Diseased,26
-16.486723,69.449356,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-29.616404,22.724579,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-50.459213,8.584936,Diseased,26
15.025379,-15.580225,Diseased,26
-45.592167,56.613953,Diseased,26
-52.252647,23.109053,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-73.34595,32.849606,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-25.079523,45.447594,Diseased,26
15.025379,-15.580225,Control,81
-39.62812,-6.988331,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-37.95328,44.93816,Diseased,26
-60.261105,-27.31708,Control,81
-12.005668,80.15613,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-15.477716,59.568203,Diseased,26
-60.347202,-2.3403099,Diseased,26
-40.810818,-3.7466993,Diseased,26
15.025379,-15.580225,Diseased,26
-20.327284,55.554848,Diseased,26
15.025379,-15.580225,Diseased,26
